n_adults,n_youth,n_kids,gross_income,disposable_income
2,0.0,0.0,3522.512019561322,3022.123808512911
1,0.0,0.0,1112.7732239204465,964.6100549436223
2,0.0,0.0,1810.8103668990636,1743.7923247951148
2,0.0,0.0,6.720582917064616,618.6666666666666
2,0.0,1.0,46.825381808140364,937.7777777777777
1,0.0,0.0,393.5543099411994,798.6694396563412
1,0.0,1.0,55.70966745565607,362.632744378733
1,0.0,0.0,3823.1295684004685,2377.3187902459217
2,0.0,3.0,30.626626591374258,855.2011131797476
2,0.0,0.0,2049.9459168635967,1542.2913481871994
3,0.0,0.0,1792.6436793337778,1168.111090956888
2,0.0,0.0,2320.1460629285043,2065.939725266734
2,0.0,0.0,1216.329101550042,1084.3573940318627
2,0.0,0.0,313.97277957328356,605.3333333333334
1,0.0,2.0,797.4250493674487,1340.8818304831623
3,0.0,0.0,5575.986656623089,3861.5535415602217
1,0.0,0.0,0.0,821.0
2,0.0,0.0,3058.1116181455145,2960.882612348838
2,0.0,0.0,3067.8725561158294,2102.1835646424843
2,0.0,3.0,193.7242665735652,972.5644487534821
1,0.0,0.0,845.4531199508976,675.7966874699476
1,0.0,0.0,1629.3926603564769,1418.0187651618216
1,0.0,0.0,1769.8538506591228,1467.916282719196
2,0.0,0.0,141.1080764401935,501.1899819869373
1,0.0,0.0,39.46370541831622,560.0897604111047
2,0.0,0.0,1146.0711829773056,904.4351849789322
1,0.0,1.0,25.68048300837235,804.4307692307692
2,0.0,0.0,2181.1565113324004,1458.9033131570186
3,0.0,1.0,12.975265640293,955.0768061086915
1,0.0,1.0,467.1235903758269,1145.8607346437532
2,0.0,1.0,5115.9879200322375,3087.815870577515
1,0.0,0.0,158.37771580427292,158.37771580427292
2,0.0,0.0,968.3525517764097,898.6666666666666
3,1.0,3.0,59.09440200349976,879.8613963648637
2,0.0,2.0,3315.59419880697,2488.4039974235184
2,1.0,1.0,27.9948507858853,939.6351599798069
2,0.0,0.0,75.5769113604789,1295.4848490021457
2,1.0,0.0,1665.6752978354302,1542.2354440811673
1,0.0,0.0,8020.637931703161,4202.422518147043
4,0.0,0.0,2344.123871671248,1716.9511136435128
1,0.0,0.0,5159.6032080313535,2751.5355173959433
2,0.0,0.0,2031.0360081494143,1569.510586209438
2,1.0,1.0,1432.141407573819,1316.5959529953304
2,0.0,3.0,2695.938386760842,2312.2133756612416
2,0.0,0.0,1199.1386205973708,1076.6992570576574
4,1.0,1.0,1052.5830566668062,1335.1622847043434
3,1.0,0.0,656.2311400466403,958.090572004525
2,0.0,4.0,70.83521827191873,932.2052811312044
1,0.0,0.0,2300.390340582176,2056.5056787327026
2,0.0,0.0,2141.0646219569358,1403.1525028655408
4,1.0,1.0,2719.085974243522,2476.5864074324168
1,0.0,0.0,1303.707707440308,1152.3645735317277
2,0.0,2.0,2875.7493245034066,2309.99176230246
1,0.0,0.0,3549.111423936944,2099.9787541859114
3,0.0,0.0,3081.119322545349,2071.198006506066
1,0.0,0.0,39.03935107448775,866.0
2,0.0,0.0,4873.219028106872,2877.0193419629063
2,0.0,2.0,9182.65330838199,5218.3838827042855
2,0.0,0.0,1493.7823403774373,1147.882464336278
2,0.0,1.0,33482.97044808882,19607.228923972012
1,0.0,0.0,46.67052462256433,783.2955954969922
2,0.0,0.0,1597.594776412385,1424.2642403356547
1,0.0,0.0,205.68046340559562,205.68046340559562
3,0.0,0.0,3705.6781735663044,2299.964419025574
1,0.0,0.0,0.0,817.8226374778101
1,0.0,0.0,1398.8205058741719,1320.6687364018253
2,0.0,2.0,70.39879978007043,887.3079251371978
2,0.0,0.0,1505.3248966216076,1369.9285451897185
2,0.0,1.0,4119.717806502173,2819.565445836091
2,0.0,1.0,530.8728033644735,724.9673648055341
1,1.0,2.0,336.58490191454416,909.307088802751
1,0.0,0.0,0.0,841.1886948672582
1,0.0,0.0,2099.548172162168,1404.4258374364085
2,0.0,0.0,4080.740802179969,2936.5932296604938
1,0.0,0.0,2073.2103720179703,1838.4502314616734
1,0.0,0.0,3702.9330773565266,3681.0497192017274
1,0.0,2.0,923.2608811640825,1338.7308111882605
1,0.0,0.0,849.105801987966,756.9778224722717
2,0.0,0.0,850.12750867277,1060.6669228033118
2,0.0,3.0,2807.770255637024,2315.4517460485176
2,0.0,2.0,3065.952819063837,2475.057187639067
1,0.0,1.0,34.64206678261049,758.276923076923
2,1.0,1.0,1293.77884573222,1195.5464018661692
1,0.0,0.0,0.0,525.3859231910357
2,0.0,0.0,119.09982342771336,799.7713675135933
3,0.0,0.0,207.01469129476362,886.4879631969154
2,1.0,1.0,934.1561269345442,1124.4049907924236
2,0.0,3.0,145.20380282913683,1106.3981225193058
2,0.0,2.0,822.3854675254796,1257.6222682122545
2,0.0,0.0,31025.710008059545,16872.745129132145
2,0.0,0.0,3400.9417807442255,2037.5753084422952
1,0.0,0.0,1603.9885218409581,1521.257459856322
1,1.0,0.0,1955.6520066474948,1576.5578590609211
2,0.0,0.0,3189.9087376872753,2004.1466845328578
2,0.0,0.0,2402.492928621808,2037.940019843242
1,0.0,0.0,4808.758456594657,2623.1234292799318
1,0.0,0.0,180.66441168082355,417.5466817903061
2,0.0,0.0,2178.014146524746,1958.6290082069327
1,0.0,0.0,27.30450785800008,707.9132092686614
1,1.0,0.0,538.7335178399873,778.3843279299671
1,0.0,0.0,3373.561339486249,2020.1446072559409
2,0.0,0.0,2185.721984848953,1967.8607316542866
2,0.0,0.0,3341.7253950319914,2158.150137177465
2,0.0,1.0,2777.5116708256132,2018.4027345758009
1,0.0,0.0,0.0,650.6503704212496
2,0.0,0.0,4714.104070795659,2653.123065633694
1,0.0,0.0,1186.9370725403746,1095.8461680331284
2,0.0,0.0,3627.094742826515,2398.0505041519914
1,0.0,0.0,13670.349219764821,7357.743991513224
5,1.0,0.0,778.4173914002234,1157.8163608080506
1,0.0,0.0,4745.572499518643,2616.9613821745615
1,1.0,0.0,2367.5302203475662,1888.0500662803204
1,0.0,0.0,74.34834756746255,74.34834756746255
2,0.0,2.0,235.11072941427423,852.5096554794062
2,0.0,0.0,1440.9740342759376,1284.6364612858558
1,0.0,0.0,3501.74803558336,2050.558789805147
1,0.0,0.0,1896.1795791331906,1345.9718739249702
2,0.0,2.0,629.7140527348947,903.1431577374449
2,0.0,0.0,5469.224018980291,3747.3614816844492
2,0.0,2.0,270.43075288414934,1021.1563789471096
2,0.0,0.0,1911.8521294166474,1685.9850990615557
1,0.0,0.0,473.6401577561085,422.7338348779906
3,0.0,0.0,1260.0569192762553,1236.7029266274665
1,1.0,0.0,8.900567314018268,1683.4038695664801
2,1.0,1.0,2071.0881111831486,1653.1590542428935
2,0.0,0.0,1931.001903136391,1733.9104923982422
2,0.0,1.0,51.14473535306671,788.3333333333331
1,0.0,0.0,38.0081620248194,866.0
4,1.0,0.0,1637.5912668370331,1261.9673202469974
2,0.0,0.0,1809.1667156136255,1804.5080280550922
3,0.0,0.0,458.80319917780554,638.6997359343989
1,0.0,0.0,895.7868996491919,930.3929716993526
1,0.0,0.0,2260.092637337516,1563.1510557674483
2,0.0,4.0,44.962434845040974,957.2946721623186
3,0.0,0.0,3050.614450456843,2029.8991474726365
2,0.0,0.0,6846.977357431265,3734.2809277762967
2,0.0,0.0,8022.264576704464,5538.261714617886
2,1.0,3.0,35.79428043151808,835.9493124027767
2,0.0,1.0,2267.3824539595926,1413.5756750690125
1,0.0,0.0,3440.674991240904,2226.828792686298
1,1.0,1.0,549.0482855453549,1054.2080231146915
1,0.0,0.0,5342.029281345225,3261.542566463875
1,1.0,0.0,2724.9814742925737,2268.388684549355
2,1.0,2.0,1365.5887336717983,1447.7178426757446
2,0.0,3.0,44.4747919388001,798.4205414982146
1,0.0,0.0,3674.7099353968665,2125.225095125281
2,0.0,3.0,244.51270534039244,863.3425240755906
2,0.0,2.0,60.73530362754388,896.582468247811
1,0.0,1.0,18.207116645899827,915.6995129353558
1,0.0,0.0,0.0,725.1151095037139
2,1.0,1.0,2849.726119507752,2096.018335982449
2,1.0,2.0,1567.6472421616513,1395.7651644278494
2,0.0,0.0,3541.8755941465147,2067.8291672764876
2,0.0,0.0,2032.6552085053881,1756.6361710186393
1,0.0,0.0,179.0282200136791,690.9282935903682
2,0.0,0.0,11147.190868652664,6923.86577166185
2,0.0,0.0,3695.050944500738,2306.164419604434
1,0.0,0.0,0.0,774.910126798095
2,0.0,0.0,1143.3492856356645,806.2619345827021
3,0.0,2.0,676.9999806399153,797.9987418961907
2,0.0,0.0,1720.2132429907426,1513.8062705830628
2,0.0,0.0,128.478041143801,128.478041143801
3,0.0,0.0,306.1979300544581,807.0
1,0.0,0.0,111.53008582088952,553.1666666666666
1,0.0,0.0,1555.0726990241303,1121.0450296434178
1,0.0,0.0,2616.302201330197,2432.9878334241475
1,0.0,0.0,141.60268506430884,141.60268506430884
2,0.0,0.0,52.390826641303306,858.6666666666666
2,0.0,0.0,2400.408343790015,2193.5217572790248
2,0.0,2.0,1056.0582723953667,1118.8919964507347
5,0.0,0.0,2411.74380775451,1393.8614947759506
1,0.0,0.0,1518.991410827841,1477.858694870194
4,0.0,0.0,4604.116052554981,2965.932765298113
2,0.0,1.0,4174.6142155921125,2780.827394616423
2,0.0,0.0,1597.3417591955151,2565.1705701697506
2,0.0,0.0,1651.8275490927078,1398.5192874159602
1,0.0,0.0,0.0,843.8783770766436
1,0.0,2.0,1074.8833982859414,1535.959917607582
1,0.0,0.0,1727.4669003319761,1691.4265550406749
2,0.0,0.0,212.93014197494279,211.2581484440142
2,0.0,0.0,572.8129206906123,835.0337646833478
1,0.0,1.0,2448.4738374512394,2087.21760988436
2,0.0,2.0,1546.0880676184538,1666.1178286488669
4,1.0,1.0,2226.4636964060774,1771.3686167561093
2,0.0,0.0,3724.5265876971075,2312.011045793517
2,0.0,0.0,4480.763896234025,3917.7297112872625
4,0.0,0.0,5551.151062986765,3513.6238183569076
2,0.0,0.0,5230.100116230292,4239.683648860547
2,1.0,0.0,2589.12566049873,2308.5297321224903
1,1.0,0.0,2779.5764071629296,1972.8018051419092
2,0.0,0.0,759.1556482192624,935.2890447170527
4,0.0,0.0,783.0953400046667,819.2613040206439
2,0.0,0.0,4676.925598398545,2736.0187590513324
3,1.0,2.0,50.748415667861615,961.8064516129033
2,0.0,0.0,1279.5930783592005,1169.8804952879577
2,0.0,1.0,2574.5457836289015,1837.1420017238502
2,0.0,0.0,11797.983808273677,7199.624030668679
2,0.0,0.0,1096.352513061413,925.0368392772699
2,0.0,3.0,431.2355575956387,992.1484432519397
4,0.0,0.0,1362.1165619186133,1059.8695992524604
2,0.0,3.0,2798.5396536747376,2569.0387029252397
2,0.0,0.0,5938.446887905303,3522.422475515255
2,0.0,2.0,31.524503133531883,908.3362033674297
2,0.0,2.0,1851.5145194339032,1650.6132911245536
2,1.0,0.0,99.95060362783863,721.7891621207609
1,0.0,0.0,5393.807154527176,4675.613075968406
2,0.0,1.0,16.265886775142494,830.0
2,0.0,4.0,1485.669518010508,1403.4893078973923
2,0.0,0.0,4012.119648838417,2556.7783204810016
1,0.0,0.0,0.0,866.0
2,0.0,0.0,708.4444405781387,631.5821800839285
2,0.0,0.0,6162.467543792671,3772.841045326824
2,1.0,0.0,974.9502472791676,1055.1371638673725
2,0.0,2.0,3288.0015352471582,2373.2489198778903
2,0.0,0.0,2272.9584066075226,1948.5130117231154
2,0.0,0.0,4008.439763598702,2566.5827711349507
3,2.0,0.0,1453.1299175977138,1203.3218351545386
3,1.0,0.0,1771.702247626412,1434.6776396017729
2,0.0,1.0,3119.1331865891475,2093.302742255395
1,0.0,0.0,3531.2074310749053,2064.089883874222
2,0.0,0.0,2045.3335731351383,1125.8774267811832
2,0.0,0.0,2074.0041823772062,1797.2606759971598
1,0.0,0.0,2936.9519199590036,1818.126077548863
1,0.0,0.0,500.0045817820891,500.0045817820891
2,0.0,0.0,6575.157723501379,3534.82473973861
1,0.0,1.0,2252.213187029512,2183.381182333885
2,0.0,1.0,2599.338863242269,2055.883000397425
3,1.0,1.0,172.61592530851172,1003.5616567533599
1,0.0,0.0,0.0,630.4581378336545
2,0.0,0.0,1223.9809816513443,1125.3333333333333
2,0.0,0.0,2542.875369505404,2296.400986027849
2,0.0,2.0,4151.985026801865,2861.7769680782926
1,0.0,0.0,9894.025911939043,6375.193098440237
2,1.0,1.0,3831.8131042138325,2612.1852428395687
1,0.0,0.0,3290.8432688001158,3065.130097414687
2,0.0,0.0,892.1443139742277,796.4572547799253
1,0.0,0.0,0.0,694.703421493732
3,0.0,0.0,100.55202273995786,100.42454404233699
2,0.0,0.0,3843.061193874201,2362.460371992616
2,0.0,2.0,247.0773236388501,837.6293466892909
2,0.0,0.0,8913.736752210321,5008.679227386349
6,0.0,0.0,3940.6602339607048,2316.007281557716
2,0.0,0.0,1993.8982667287275,1673.1208993955868
3,0.0,0.0,1924.4191319095382,1485.4417433049325
2,0.0,1.0,1830.5740736479413,1598.7571905373907
2,0.0,0.0,2263.6714979930152,1498.329079737977
3,0.0,0.0,22.263150133832173,892.412862766517
2,0.0,0.0,7696.7360199368595,7696.7360199368595
2,0.0,3.0,665.3295366224665,970.8333333333334
2,0.0,2.0,4172.070444346044,2639.8870823226493
2,0.0,0.0,4179.285597676725,2553.9935841073825
2,0.0,0.0,2292.85688791654,2024.7601774408988
1,0.0,0.0,37.067638615590326,533.6735014020719
2,0.0,0.0,7135.320442528367,3974.5398246219343
2,0.0,0.0,2369.521629063394,2138.1848208172833
1,0.0,0.0,15253.6071962508,8228.188493288239
2,0.0,0.0,129.04014976618254,818.6666666666666
2,1.0,1.0,15586.437285430471,9885.028310955124
1,0.0,0.0,3563.457752005629,2075.8592765198646
2,0.0,1.0,1298.3096814411895,1372.4012870434353
2,0.0,0.0,2636.220063466974,2013.8294450983965
2,0.0,0.0,174.96226744240258,739.9925097913269
1,0.0,1.0,2452.152154549412,2464.357925150431
2,0.0,1.0,3327.211570132201,2182.524468698184
1,0.0,0.0,1754.411448426497,1608.1840747707515
4,1.0,0.0,2928.4290302782615,2111.727254261478
2,0.0,0.0,7138.32117426567,4001.2965494273135
5,1.0,0.0,1952.1517762979863,1633.421244682631
2,0.0,0.0,3468.4403212179573,2667.451131197259
2,1.0,1.0,1330.1602551003334,1279.9727596300966
1,0.0,0.0,0.0,728.6451930246214
1,0.0,0.0,2928.419527878703,2482.646393809124
1,0.0,0.0,960.1287066783286,915.539973779375
2,0.0,1.0,3478.286552860961,2241.423721620717
1,0.0,0.0,1456.9277389254062,1183.3584972006308
1,0.0,0.0,432.1762723143438,940.4251144242783
2,1.0,3.0,1896.9601139158442,1506.5773017061674
3,2.0,1.0,171.09877339577898,1004.0788537254216
2,0.0,1.0,18.44104678378668,807.7656463714701
1,0.0,0.0,2086.997507057814,1857.8762697563407
2,0.0,3.0,575.9619106723801,1061.5718175260806
3,0.0,0.0,5885.596161420904,3492.487796561343
3,1.0,0.0,124.53430049955827,1018.1091214233627
3,1.0,3.0,58.93959391996639,952.5149932469344
2,0.0,3.0,69.71093096542535,944.6393811860632
3,2.0,2.0,19.38929381796679,898.1244936181347
2,0.0,0.0,2187.1935701232883,2633.112018346778
2,0.0,0.0,2293.4606992630665,1652.0128680743535
2,0.0,0.0,200.5381701100764,195.5368886352545
4,1.0,1.0,1773.91066348335,1563.3840166320995
2,0.0,0.0,3543.3346337459243,2294.1082405457505
1,0.0,0.0,3999.118497085285,3413.264778750845
2,0.0,0.0,5012.800090867275,3071.156768130923
1,0.0,0.0,995.4159034199183,849.8385348610315
3,0.0,0.0,757.3563611168485,757.3563611168485
2,0.0,2.0,4605.94224735583,3132.1896764690446
1,0.0,0.0,1930.1238718271634,1312.2433909525944
2,0.0,2.0,208.2970719783166,1084.2877153161667
2,0.0,2.0,1612.780176375943,2054.363973261382
2,0.0,0.0,827.3690882319415,1084.0871509797219
1,0.0,3.0,1724.8409722459423,1869.9808012903636
2,0.0,1.0,269.30301173122115,963.7793436884527
3,1.0,0.0,105.82286679270393,772.0
2,0.0,0.0,4303.276006847759,3137.187221893854
2,0.0,0.0,103.4471376027614,1226.223075244428
2,0.0,2.0,730.9705758576767,1120.0754423233961
2,0.0,2.0,88.27036672241421,946.6612864318146
3,0.0,0.0,1925.3018619864094,1286.8642725688915
3,0.0,0.0,6304.821730899857,4223.730932906892
2,0.0,0.0,301.64635937936913,764.9359723741019
1,0.0,0.0,813.564458524307,1018.7128917048615
1,0.0,0.0,297.049752111691,869.5144137921172
2,0.0,3.0,2183.316454581673,1912.574872448081
2,0.0,0.0,1550.5341057632631,1434.9779529879454
3,0.0,1.0,67.01118165384788,456.22933543789907
4,0.0,0.0,3227.7621118052148,2073.345357370018
2,1.0,0.0,1124.935035769815,1077.8743770552946
1,0.0,0.0,43.668131100946994,521.1785822953477
2,1.0,0.0,6.722840516128173,874.247457260852
3,0.0,0.0,3533.8592636852786,2347.727587938878
2,0.0,0.0,184.9624116655566,183.38351716164343
2,0.0,2.0,3847.0443288077986,2836.3571094900835
2,0.0,0.0,4113.7697995815315,3067.852994413845
4,0.0,0.0,4765.704075275989,3068.4978359012302
2,0.0,0.0,2106.7739427108604,1481.25835600073
1,0.0,0.0,1214.6774344342025,1057.1843493964604
3,0.0,0.0,3281.656489870745,1979.8589096174392
2,0.0,2.0,23.500084839268318,862.0066640323515
2,0.0,0.0,2974.9800287260036,2203.5864000769093
1,0.0,0.0,3189.4981618629836,2844.0728578019225
2,0.0,0.0,0.0,753.1216805591043
2,0.0,0.0,3030.0898729368805,2551.5390358903255
2,0.0,0.0,2191.6091327405657,1938.738693378925
2,0.0,0.0,2331.5130978581506,1661.0678659754492
2,0.0,1.0,5038.444215569597,3238.1816903123345
1,0.0,1.0,44.83311430587743,811.202345075108
1,0.0,0.0,184.16392199600637,687.7911955759514
2,0.0,0.0,8295.536801804397,4796.130572341637
3,1.0,0.0,1847.7975749725124,1527.7405470450171
4,0.0,0.0,3841.385013450711,2510.6727264925066
2,0.0,2.0,6018.9528883540515,3947.73661803762
2,0.0,4.0,62.09281085807336,857.7018915652218
2,0.0,0.0,3828.999329312154,2430.222163277782
2,0.0,1.0,109.44378800397376,965.5555555555557
1,0.0,0.0,28.736910400937095,802.3658349830184
1,0.0,0.0,3693.430292517454,2137.844662410778
2,0.0,0.0,2030.4298062150435,1552.049846183844
3,0.0,0.0,3275.1346682179696,2633.3147729874518
2,0.0,0.0,2368.228474146302,1670.0358748396181
3,0.0,0.0,132.45228518784518,817.6223349023793
2,1.0,0.0,606.4074753159252,884.2440329838528
2,0.0,0.0,25110.73386596843,13837.066836626696
2,0.0,0.0,5456.241867909362,3035.836148958808
1,0.0,0.0,3172.119284897698,2075.1979536151293
2,0.0,0.0,1938.2225382402792,1655.317651094447
1,0.0,0.0,3240.056373165614,2065.128679479801
2,0.0,1.0,4404.788073117252,2815.6151401771544
2,0.0,2.0,2580.3898752735954,2546.4960329103137
2,0.0,1.0,3190.1781274757404,2251.798341214589
2,0.0,0.0,1736.1739676783216,1548.7281096614659
3,0.0,0.0,1801.1457401513635,1424.3331297848813
1,0.0,0.0,7001.139105662404,3662.0412958639768
3,0.0,0.0,1219.6742243963004,1052.8886985661177
1,0.0,0.0,0.0,735.9383602290311
2,0.0,2.0,1420.2184464499933,1147.7689013516115
2,0.0,0.0,1714.596511475117,1528.6409878667182
1,0.0,0.0,2428.7914604964103,1563.091582190371
1,0.0,0.0,2400.638412784597,1547.444528635392
2,0.0,0.0,4310.50669965834,2492.1164371807154
2,0.0,2.0,6689.253654009044,4221.293540940273
1,0.0,0.0,3027.825161845469,2774.431594964067
2,0.0,0.0,1514.2099944811407,1012.554352792411
2,0.0,0.0,3018.4308448264437,1968.547298252094
1,1.0,0.0,3411.924410313369,2269.7426263161783
1,0.0,0.0,3178.514940503049,1925.023817379496
2,0.0,0.0,1218.9285938622418,1061.1799792640788
2,0.0,1.0,2837.8730131309144,2124.2044450923017
1,0.0,0.0,0.0,506.0
2,1.0,1.0,1617.7151775908715,1491.7553661976392
4,1.0,0.0,225.80414786508103,823.3179479741088
2,0.0,1.0,1832.7381878661463,1580.5614253271117
2,2.0,0.0,4457.979720452059,3134.52134165199
2,0.0,0.0,108.55340751451035,808.9314338380995
1,0.0,0.0,3883.4417448358167,2207.0920528449315
3,2.0,0.0,1800.8848143860662,1455.1227280193464
1,0.0,0.0,517.393210284605,874.5843460609767
2,0.0,0.0,15896.566689845326,9541.02391624485
1,0.0,0.0,5071.97658663651,2714.206404406672
2,0.0,2.0,5299.3105153045935,3496.751546662276
3,0.0,1.0,2007.4204237858405,1871.632684411751
2,0.0,0.0,1570.0228389732827,1149.5722798591653
3,1.0,1.0,5137.69822872497,3274.9100805104017
3,0.0,0.0,112.31466015918204,836.4629320318364
2,0.0,2.0,26.860809527782717,1125.4868265341006
1,0.0,0.0,2973.068945564524,1828.3245969418017
2,0.0,0.0,4094.6625611985523,2605.1762912637555
2,1.0,1.0,3068.650606877161,2161.6431494538215
1,1.0,1.0,22810.836320627895,13533.936951203359
3,0.0,0.0,12530.012622137869,7393.689869990638
1,0.0,0.0,1142.3226757057496,1023.9140293587915
2,0.0,3.0,854.8640193444415,1043.0901723402005
1,0.0,0.0,0.0,821.0
2,0.0,3.0,2942.580212128409,2248.024339255832
3,1.0,1.0,6580.57329065098,4035.87976212368
3,1.0,2.0,1031.0512949995234,1088.734188967667
5,0.0,0.0,3446.136455047105,2373.817520977939
1,0.0,0.0,3190.163076925514,1955.2404323571916
2,0.0,0.0,2927.613693594476,2470.9775058143737
2,0.0,0.0,1933.860031977714,1717.9702608711366
1,0.0,0.0,2382.0480183763107,1586.0103623086757
2,0.0,0.0,1296.7152330537422,1182.33548674235
1,0.0,0.0,1185.5110872379144,913.5437314727482
1,0.0,0.0,1633.4791242419285,1280.714053565198
2,0.0,2.0,71.13266344874378,852.3809523809524
5,0.0,0.0,2153.5165831264344,1630.7289390325625
2,0.0,0.0,1455.3716633254128,1101.1752089473794
1,0.0,0.0,4230.443458456385,2798.4879328387824
2,0.0,1.0,2995.739606332568,2224.190481169141
1,0.0,0.0,2584.411637890015,2298.71877310546
1,0.0,0.0,4564.5416748210355,2499.819848359193
2,0.0,2.0,1161.1451125474725,1142.3618262811794
4,1.0,0.0,2613.4436689826857,1984.5938044440866
1,2.0,0.0,779.5566334033786,1148.6522399684702
2,0.0,0.0,2040.5270699190523,1748.170131307758
5,0.0,0.0,1532.1722108577162,1050.0906744367182
1,0.0,0.0,518.9650736380353,783.9426211617965
1,0.0,0.0,2614.3743775078083,2107.4875256922483
2,0.0,0.0,1335.8888399042703,1173.7921128039043
2,0.0,0.0,7432.49904759225,5933.002709938773
2,0.0,0.0,2824.1702109679104,1777.8962091536687
2,0.0,2.0,481.992216716313,869.3741480536459
1,0.0,0.0,2355.5742690085817,2179.361206367213
1,0.0,1.0,202.09399105862224,970.5846153846153
3,1.0,1.0,2153.5248419073696,1706.9694287616044
2,1.0,1.0,4309.387187389964,2993.2738101291247
2,0.0,2.0,535.2503985303082,1014.8677077658326
2,0.0,4.0,3246.482447320196,2206.0124070856714
1,0.0,0.0,2023.186232215625,2023.186232215625
2,2.0,1.0,62.02963627401049,725.0653820161509
2,0.0,1.0,2713.4874320514673,1929.6284192385033
2,0.0,0.0,8993.498246936158,5691.548816180656
2,0.0,0.0,5918.377554821923,3125.608893263869
1,0.0,0.0,1964.7717821604788,1875.8224061596563
2,0.0,0.0,5270.443146253464,3124.2909274414365
2,0.0,1.0,132.0445650475616,778.7702678132555
3,1.0,0.0,792.0163243015547,1018.2541214760329
1,0.0,0.0,3548.4907563193997,2268.1179244762952
3,0.0,3.0,21.35359693260845,978.9698397629367
1,0.0,0.0,2902.8621494715353,2710.3414727416794
2,0.0,2.0,3515.148947668433,2507.5167027235575
2,0.0,0.0,8372.168400907749,7489.428506206247
1,0.0,0.0,607.3009954900779,1067.4601990980157
2,0.0,3.0,38.89400895965763,981.613814923021
3,0.0,0.0,1936.843435695396,1820.3106099352387
2,0.0,2.0,2324.8432493085625,1923.3724574478183
2,1.0,0.0,1292.4712416955545,1078.7082368289457
2,0.0,0.0,1634.464076576508,1384.8877354033975
1,0.0,0.0,435.0350710714968,895.2446077509195
2,0.0,3.0,147.15624337983832,862.3499551500498
1,0.0,0.0,12037.08807975033,6512.487635045598
2,0.0,3.0,403.34648001455747,1004.1920699413406
2,2.0,1.0,5783.198236763525,3454.311446064733
1,0.0,0.0,4690.181966514637,2565.636259276666
2,0.0,0.0,1366.9606196936575,1300.0929808192366
3,1.0,1.0,3299.120266906081,2416.2286258115428
5,0.0,0.0,318.64041001420304,895.7048476141426
2,0.0,0.0,1707.6010522368995,1294.6617343030252
1,0.0,0.0,5239.286660378428,2808.5975484426126
1,0.0,0.0,1325.6945965920982,1219.4542523316725
2,0.0,0.0,2458.6728614817607,1577.4311992492212
1,0.0,0.0,1559.831867440334,1391.0778872216133
2,0.0,0.0,1936.0212844844282,1242.5862046886512
2,1.0,2.0,4877.729721347489,3150.853507575988
1,0.0,0.0,1386.094025131251,1032.510700844092
2,2.0,2.0,870.2466068396911,1142.1725779883034
2,0.0,0.0,2977.8518587145168,2977.8518587145168
2,1.0,1.0,1319.8766444452344,1273.9322966978675
1,0.0,0.0,2110.205763362558,1408.9371116723821
2,0.0,0.0,4009.393632971765,2844.416702943597
2,0.0,0.0,2594.3486923125834,2191.981823647857
3,0.0,0.0,1877.5642046558921,1581.0739840686545
4,0.0,0.0,1289.3400596495546,1123.433230399832
1,0.0,0.0,241.75967160906688,859.3519343218135
2,0.0,0.0,845.995757698021,920.5130109559381
2,0.0,0.0,236.67056505412305,235.562264143167
2,0.0,0.0,3114.803719684243,2779.404958530548
1,0.0,0.0,433.06840191250444,862.7450967076419
3,0.0,0.0,3762.613445881407,2076.4634565716633
2,0.0,2.0,5673.00401156597,3365.6215369980305
1,0.0,0.0,3395.576233032356,2630.4350578247186
2,0.0,0.0,6215.648302426391,3792.022786861622
2,0.0,0.0,6800.207681531585,3689.2411709876264
3,0.0,0.0,3395.490857809569,1982.6941411545422
2,0.0,0.0,4807.977014978191,2849.725364030371
1,0.0,0.0,821.260167426401,966.1921096360845
2,0.0,0.0,1415.6325616088518,1116.1751028115743
2,0.0,0.0,3870.831706966437,2418.070628664852
2,1.0,1.0,4923.484187356838,3241.4802821126254
1,0.0,0.0,1878.0500867559547,1325.766285287026
1,0.0,0.0,4712.484193846441,2550.5215714833853
2,0.0,1.0,2505.249700136844,2458.048524044011
2,0.0,0.0,5326.67481246137,3000.670387941864
2,0.0,0.0,139.87203041168357,901.5555555555555
1,0.0,0.0,5697.2293863446685,3005.086397958984
1,0.0,0.0,0.0,701.9958390896338
2,0.0,0.0,3631.192153501434,2529.1638518556383
2,1.0,0.0,3624.3689371489468,2523.308580076298
1,0.0,0.0,747.9554175814675,840.1869587241943
3,0.0,0.0,2654.4005192393533,1848.504131505746
2,0.0,0.0,5508.99175074878,5250.189623667761
2,0.0,0.0,2158.6697741043217,1531.3321305855225
2,0.0,0.0,4908.053255284701,3933.6424424409056
2,0.0,2.0,2616.7974040349714,2061.5893793495993
1,0.0,0.0,2235.2287331917555,1511.9434774844472
4,0.0,1.0,87.47943574413722,839.9567558732324
1,0.0,0.0,1457.171709092346,1299.0798112749674
1,0.0,0.0,1314.417919496816,1170.8665070827806
2,0.0,0.0,1299.4236480610296,1158.4801092162106
2,0.0,6.0,43.55646595470095,1025.9388874129643
2,0.0,6.0,72.2943330177483,852.9391428308595
2,1.0,1.0,1381.5678454536883,1108.9517467731948
2,0.0,0.0,645.4827606050764,1051.3751581411382
1,0.0,1.0,32.21241894958548,867.5545994031181
2,0.0,2.0,25.081864253472805,986.5901666756672
1,0.0,0.0,452.8255015862931,656.7123995184811
2,0.0,0.0,135.11745541240066,135.11745541240066
