,hhincome
132052,160034
132078,75411
132090,6000
132091,55500
132095,48000
132145,84253
132197,18343
132234,18240
132240,28000
132251,52000
132254,16538
132257,79256
132275,12781
132307,45002
132308,162002
132326,12500
132343,30002
132419,30000
132450,346844
132451,59000
132459,24684
132479,0
132486,3012
132487,17728
132488,50697
132518,10969
132537,23692
132554,23000
132555,16443
132560,17642
132566,24820
132571,200
132601,12612
132602,23400
132618,1
132635,17930
132636,80140
132654,10920
132668,14909
132672,59384
132678,36005
132679,52912
132694,316711
132711,13241
132712,27997
132717,9480
132725,100155
132732,4002
132776,24841
132777,30009
132789,22400
132792,27543
132799,15021
132808,36763
132817,207180
132818,56003
132839,508002
132842,153201
132862,45000
132879,94537
132896,12940
132907,25800
132915,123253
132931,48988
132963,3020
132964,266238
132969,46702
132997,121817
133006,20928
133048,14543
133110,12612
133111,229070
133121,23880
133139,71334
133155,56000
133193,92122
133210,71009
133215,137023
133228,44724
133276,75027
133305,70500
133368,31402
133403,26040
133445,101402
133469,64275
133484,87000
133522,71627
133535,121100
133577,90305
133578,39352
133583,12276
133586,48842
133587,49183
133599,60521
133615,51800
133638,1
133639,70562
133644,14088
133666,16920
133705,79011
133713,100012
133722,45093
133742,77002
133748,167500
133758,42487
133762,31969
133765,24
133782,75186
133786,69102
133787,68003
133803,16801
133851,11209
133855,50100
133900,26400
133932,0
133945,16104
133969,82922
133980,11232
133981,22561
133995,334189
134000,13584
134034,30135
134035,42890
134064,69388
134078,266824
134083,93200
134093,80400
134134,52002
134153,105200
134154,104156
134174,17446
134196,75201
134234,32025
134250,17377
134270,30661
134280,78000
134281,40000
134284,18561
134285,25225
134286,16800
134290,19680
134293,14921
134307,37668
134314,24265
134315,15463
134346,25000
134351,172050
134356,68010
134364,60000
134398,30000
134404,35012
134407,22321
134408,2124
134409,97402
134412,118101
134424,57002
134458,16441
134466,42100
134504,24677
134537,94162
134540,30420
134541,42963
134551,2
134552,21096
134553,120100
134559,109900
134580,60000
134581,65851
134582,129860
134585,200931
134606,64580
134607,18313
134608,29001
134629,50000
134644,11865
134654,68420
134655,33603
134661,13223
134662,49149
134676,60001
134677,15244
134678,18121
134686,154017
134740,151150
134741,84600
134746,101860
134751,168300
134767,20268
134773,70500
134828,17644
134900,58816
134901,34001
134908,18259
134918,13200
134952,24000
134953,54002
135003,12914
135039,10176
135072,0
135109,51040
135185,197540
135202,745
135225,18336
135226,100000
135227,500000
135234,17400
135244,22001
135287,10800
135295,100350
135354,36002
135357,0
135364,11044
135365,0
135382,73400
135397,35000
135398,39842
135399,25000
135400,27000
135428,11832
135429,8000
135457,13900
135458,2881
135502,84305
135503,65000
135554,41641
135589,24709
135593,27728
135616,58864
135657,120151
135676,219996
135722,22933
135726,2400
135758,60700
135804,0
135866,11000
135914,40460
135930,90503
135966,11964
135995,90002
135996,60011
135997,521001
136047,11400
136048,10000
136051,17293
136052,10004
136053,10811
136086,14364
136095,80000
136113,0
136129,3
136130,119242
136135,56846
136136,100358
136145,34334
136179,25001
136186,18157
136199,19453
136200,19620
136205,27320
136219,41801
136240,33240
136247,65814
136261,98010
136271,70001
136280,93404
136291,17010
136304,90602
136305,23659
136306,168090
136321,13802
136327,114000
136337,60244
136343,24100
136350,78000
136371,48860
136387,36339
136388,71503
136389,40071
136390,71785
136391,80644
136392,27787
136397,83111
136402,33308
136418,50501
136428,61549
136433,82000
136458,73830
136459,4080
136462,37200
136463,57402
136506,60696
136514,20001
136533,86052
136580,70000
136595,100172
136598,26211
136620,603000
136621,47460
136674,50012
136694,6500
136722,95365
136727,20045
136747,11191
136782,14700
136783,42360
136786,72915
136791,27237
136800,50002
136801,299600
136808,80071
136822,73807
136883,205
136884,18636
136885,14400
136886,17041
136902,8197
136909,23041
136914,16441
136924,15000
136933,195811
136936,0
136937,122211
136994,57000
137025,160008
137045,0
137065,8028
137070,23857
137079,60147
137080,144786
137088,31045
137089,58911
137120,312900
137126,115627
137127,20000
137130,18000
137148,33517
137165,61295
137166,98065
137169,115004
137173,67020
137176,129728
137177,13728
137178,651751
137186,199701
137187,79535
137188,74802
137197,39576
137205,65512
137211,30204
137216,29033
137217,416
137223,51981
137240,316062
137257,20465
137263,98390
137291,91007
137304,22442
137311,98104
137316,17389
137317,194100
137326,18280
137327,97595
137330,33242
137339,50060
137345,114533
137357,35000
137368,46201
137389,51625
137398,7401
137399,40007
137417,225108
137420,168010
137421,70100
137434,24934
137435,49002
137458,76068
137463,70662
137475,40146
137484,33988
137485,31560
137504,36920
137552,10020
137557,80203
137564,26412
137565,12504
137582,31751
137583,120043
137587,103000
137635,33340
137638,62018
137644,61119
137658,84025
137757,3
137763,13801
137793,56100
137834,22491
137940,30196
137953,101000
137958,95001
137963,60110
137985,94002
137990,146000
138022,185000
138041,98860
138058,153179
138083,12
138094,0
138099,11002
138151,120003
138158,320000
138159,88000
138185,0
138198,16800
138226,9241
138231,26400
138243,154002
138249,185266
138270,192408
138319,47000
138326,120189
138336,11200
138337,109733
138364,140151
138370,12360
138380,22000
138423,204501
138424,65245
138427,16044
138430,87011
138459,110803
138460,34800
138466,33900
138467,37712
138468,185721
138482,75203
138496,30005
138501,403100
138520,125005
138526,53001
138527,145518
138528,5
138534,0
138549,7385
138552,99458
138553,40000
138556,66042
138557,20100
138577,133000
138625,193252
138631,40103
138640,152250
138649,200130
138655,97400
138658,43723
138661,74002
138662,155396
138674,261350
138686,8520
138695,13973
138696,15241
138700,62007
138716,83566
138720,52001
138721,71071
138722,65002
138757,26369
138758,41235
138759,26114
138760,105455
138778,67030
138789,140100
138807,22501
138820,14627
138823,135017
138834,40026
138837,13201
138838,31083
138849,130010
138852,12360
138853,70001
138854,47884
138857,2018
138870,66853
138878,1000
138888,24051
138892,53131
138893,91000
138894,28814
138905,101440
138928,26104
138952,38043
138973,199022
138982,47040
138983,379956
139018,31441
139021,21600
139034,35201
139059,20000
139063,115503
139080,100010
139081,12000
139101,50400
139102,48000
139103,81002
139139,71120
139146,36000
139187,150022
139220,105020
139228,112630
139229,14520
139230,58096
139231,37613
139241,226066
139274,12590
139281,16800
139288,117920
139289,86265
139290,30007
139293,237525
139296,110051
139302,15248
139303,57002
139304,6001
139309,46750
139312,80077
139313,163932
139314,14176
139315,12363
139316,11402
139317,171705
139318,15944
139325,150001
139333,161180
139334,0
139344,82030
139350,164290
139354,6001
139359,0
139380,13236
139385,350208
139398,18000
139411,74802
139412,95400
139413,266651
139414,42005
139418,500282
139424,162000
139431,40000
139449,159250
139450,238016
139451,19203
139452,75075
139474,67400
139475,36000
139492,7680
139508,22068
139511,44126
139514,12397
139515,12805
139534,21605
139548,63683
139549,13236
139550,10800
139551,10800
139552,9600
139553,9600
139554,10800
139559,90703
139560,162471
139561,300019
139566,15000
139582,191910
139591,65615
139594,22441
139595,252800
139603,80451
139604,154804
139609,50001
139613,73900
139617,66000
139618,85515
139619,20001
139630,110140
139631,127010
139636,101010
139637,216001
139646,6700
139649,33517
139650,38005
139654,158000
139657,77101
139674,115201
139679,84041
139682,52633
139728,18625
139733,70006
139752,30000
139753,140169
139771,68007
139783,25991
139784,28320
139806,100181
139811,19301
139832,55000
139877,21002
139878,151315
139886,112078
139889,19680
139895,129002
139912,231352
139913,70301
139914,77310
139921,19980
139936,79093
139971,0
139974,21078
139990,2610
140006,252000
140010,1
140011,87869
140017,50005
140021,115552
140022,13764
140030,202106
140038,132453
140039,16715
140045,0
140085,138180
140086,255103
140087,337000
140093,47000
140139,29824
140151,89212
140152,293327
140168,82073
140179,55040
140182,19000
140183,26856
140204,130350
140205,90709
140206,98033
140217,184174
140231,102506
140232,50826
140251,0
140252,141100
140253,140101
140267,85705
140277,270195
140286,303000
140306,12601
140314,85968
140315,90003
140340,81394
140351,83501
140397,70402
140409,57613
140482,122773
140493,27397
140496,12120
140507,103800
140553,14328
140554,131000
140564,0
140565,1
140600,12480
140601,151230
140671,30000
140691,58306
140692,12382
140696,47150
140697,74351
140698,157560
140707,46165
140708,430006
140709,29507
140712,44501
140713,69393
140714,32601
140724,70106
140766,19248
140767,325001
140809,33600
140858,55000
140866,18673
140867,20347
140868,13705
140869,18673
140870,88417
140871,64834
140872,0
140873,0
140874,0
140875,30581
140876,73650
140877,31010
140878,31812
140879,16107
140880,2171
140887,207434
140888,258562
140897,20650
140898,21626
140899,15241
140900,11856
140909,63556
140910,34673
140911,24517
140915,30841
140931,0
140991,61120
140992,26041
141024,14400
141034,64010
141035,37853
141045,63001
141046,25201
141047,29808
141050,70013
141051,1158
141062,39373
141063,133050
141064,15409
141065,43568
141072,6666
141073,24481
141078,54225
141091,44219
141092,15001
141093,27046
141094,48028
141186,40000
141196,21491
141204,107625
141205,87204
141206,60013
141210,76102
141229,70002
141241,50570
141251,121331
141300,47222
141322,15605
141331,12601
141332,50050
141339,65000
141375,30703
141376,13200
141410,41601
141498,14820
141499,52540
141515,21000
141521,13201
141522,32600
141564,73650
141567,27080
141592,10020
141593,26471
141675,14041
141676,25000
141686,65000
141687,18855
141688,30800
141692,33589
141693,9480
141706,12841
141709,10000
141747,11281
141763,16981
141764,0
141765,9600
141790,12000
141830,17413
141831,48376
141837,26740
141860,38684
141884,27664
141889,11750
141890,41895
141899,64012
141902,5501
141903,16180
141906,86701
141911,38351
141938,13800
141939,43000
141958,11209
141964,30001
142043,53000
142044,75000
142052,49000
142065,300
142066,55768
142072,55698
142123,15315
142164,17128
142175,80694
142190,10
142193,50294
142199,33856
142208,31126
142209,0
142210,0
142211,108781
142214,4064
142247,139061
142278,332021
142290,58738
142291,79634
142303,42560
142328,3600
142329,17929
142330,18000
142331,44412
142332,0
142333,28777
142334,47040
142335,24458
142336,35000
142337,41391
142364,18336
142371,142602
142377,23678
142386,38866
142389,9480
142393,12001
142400,12854
142429,29569
142432,146625
142445,290499
142446,75085
142457,19628
142461,35401
142462,56611
142477,42641
142502,21100
142521,50004
142522,163001
142523,48306
142526,93020
142548,79238
142556,20028
142566,4229
142571,135336
142572,77850
142573,34984
142574,11641
142575,50002
142585,49284
142601,100003
142618,8398
142625,83884
142641,58911
142642,19225
142645,839502
142649,40551
142652,43371
142663,86034
142687,103834
142699,17293
142708,33541
142709,204984
142719,51263
142726,76000
142738,74774
142756,15839
142774,29401
142789,48865
142806,44497
142813,44294
142822,76030
142871,34534
142884,111979
142910,223161
142930,90405
143029,44400
143057,114305
143061,70004
143064,94537
143072,15624
143079,19233
143082,12441
143083,58202
143084,16916
143085,31642
143086,0
143130,18505
143169,26326
143260,250010
143263,26200
143264,65000
143271,28722
143274,6705
143278,31834
143296,170003
143297,102522
143298,88251
143301,55513
143307,0
143380,72435
143412,32001
143502,65141
143510,32820
143514,63923
143517,95598
143547,70852
143559,49044
143563,4000
143570,12477
143581,12600
143582,8404
143583,22639
143597,9600
143598,29002
143601,103901
143606,5501
143623,10200
143632,10452
143633,15816
143636,18720
143639,12383
143640,20401
143649,70000
143653,75900
143673,20041
143674,40190
143697,60594
143712,33006
143713,25524
143716,31561
143724,31000
143725,23601
143730,81200
143731,350076
143736,110521
143747,150100
143754,69003
143755,142602
143781,62700
143816,6004
143827,15241
143828,13464
143831,41008
143845,26928
143846,36121
143849,20888
143850,52044
143851,60128
143858,20001
143868,16560
143879,73939
143886,16062
143890,49583
143895,35828
143912,15876
143930,12001
143949,42018
143957,15841
143985,27610
143991,80101
143992,68046
143993,76100
144020,102516
144021,72021
144027,115482
144034,74774
144055,80000
144073,21100
144093,84570
144094,24851
144104,38756
144107,45600
144122,26041
144126,118731
144136,153234
144137,28609
144138,9601
144143,75000
144155,117637
144162,50774
144163,58566
144174,18841
144175,74065
144176,70411
144180,32181
144226,39032
144227,18660
144228,14206
144229,41329
144230,834
144233,149101
144234,13222
144263,44041
144267,175212
144270,40229
144310,20541
144311,43009
144343,70502
144370,49406
144375,47380
144389,71019
144406,50001
144419,25994
144420,32452
144424,30000
144425,41976
144426,14041
144430,38841
144433,1
144434,1200
144477,13475
144478,88203
144484,44412
144497,42328
144511,32315
144522,32001
144537,14041
144570,49241
144573,65010
144588,18072
144604,0
144618,140701
144624,75497
144625,194331
144629,63860
144630,70001
144631,53441
144632,42525
144639,9600
144640,7860
144673,20105
144674,13016
144677,9911
144678,77655
144693,18001
144694,10419
144715,24160
144731,116002
144732,40461
144733,136006
144734,67400
144735,1918
144736,23641
144751,50675
144752,185032
144778,121950
144779,66841
144780,23077
144781,93311
144782,58041
144790,76452
144799,16340
144804,42844
144812,60001
144838,48050
144841,28392
144845,103075
144846,20500
144907,82933
144915,145671
144916,0
144917,371418
144927,47000
144928,1001
144935,27483
144944,96644
144949,45011
144981,0
144982,242312
145025,59036
145053,45000
145095,74001
145164,28441
145165,69929
145166,119001
145180,1800
145184,85011
145199,110160
145205,18600
145257,9224
145286,177580
145424,33866
145448,23651
145449,50000
145462,39700
145475,39004
145476,104906
145481,82197
145493,103985
145494,90050
145504,43700
145510,38775
145518,79562
145527,19000
145532,65442
145537,49665
145544,23491
145545,78054
145546,47000
145567,78026
145568,64252
145577,10383
145578,12241
145595,58442
145625,1080
145650,55261
145663,65751
145664,95600
145676,23641
145677,27601
145678,10022
145679,47251
145680,10124
145681,42140
145684,98915
145723,18756
145728,42204
145776,120130
145777,50491
145791,26041
145792,6600
145801,104800
145804,72300
145843,30000
145844,120700
145848,100012
145849,15895
145854,30001
145866,30202
